OBJECTID_12_13,Plant_ID,Plant_Alias,Plant_Label,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Gen_Count,Initial_Start_Date,Online_Year,Retire_Date,Docket_ID,CEC_Sited_Flag,STEP_Project_Type,REAT_ID,WREGIS_ID,County,State_,Peaker,Renewable_Energy,CEC_Jurisdictional_Plant,CEC_Data_Source,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,Website,CEC_Link,Aerial,C_Comments,Longitude,Latitude,Elevation,Operation_Job,Property_Tax,Capacity_Factor,Income_Percent,Project_Location,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID
1392,W0379,enXco IV; ENXCO IV,Enxco IV,9.1,,,Wind,Operating,,,,,,,N,,G-12,,Riverside,CA,,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.56923651,33.91743628,255.66559794,,,,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,1b6c2924-cca6-42bd-801a-293ca5273855
1393,W0386,Difwind Partners; Difwinds Farm Ltd V,Difwind V,11.56,8792.85,8793.0,Wind,Operating,,1.0,1112227200000.0,2005.0,,,N,,G-12,W512,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.57292648,33.93035138,310.24761859,,,0.08659382,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,76242cba-b903-4d03-8fa9-2f0a3b16c743
1394,W0430,"Mountain View IV Wind; Power Partners IV - Mountain View IV; Mountain View Power Partners IV, LLC",Mtn. View IV,49.0,171876.73,171877.0,Wind,Operating,,1.0,631065600000.0,1989.0,,,N,,G-12,W2519,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,25-30%,27.0,,,"<a href="""">Google Earth</a>",,-116.56256940000002,33.88238333,219.21026006,,,0.39932763,86.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,0bfe4129-0e5f-4ed2-a77d-1fa12b2705ab
1395,W0437,"Wintec Energy, Ltd.; Wintec V Project; Wintec Energy #2-A; Wintec V",Wintec V,1.32,3207.63,3208.0,Wind,Operating,,1.0,1329955200000.0,2012.0,,,N,,G-12,W922,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.56064358,33.91335932,239.75790066,,,0.27667384,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,7228f25f-1b65-4346-84ec-1384a47c18ce
1396,W0439,Dutch Wind Energy,Dutch Energy ,9.5,20935.56,20936.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,W413,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,25-30%,27.0,,,"<a href="""">Google Earth</a>",,-116.56026680000001,33.89164803,219.90886278,,,0.25088678,86.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,fd941833-adfe-48b0-993a-229fa8229e59
1397,W0440,Garnet Wind Energy Project ,Garnet Wind ,6.5,15906.1,15906.0,Wind,Operating,,1.0,1243900800000.0,2009.0,,,N,,G-12,W1294,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.58238861,33.90752629,262.91141108,,,0.27858344,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,47309d89-6b55-41b8-9a3f-c4e5e408bfde
1398,W0447,"San Gorgonio Windplant WPP1993; San Gorgonio Windplant WPP1993 - Buckwind, Aldrich, Triad, Carter & Renwind; San Gorgonio 1 - Aldrich, 2 - Buckwind, 3 - Carter, 4 - Renwind, 5 - Triad",San Gorgonio Wind,49.5,194463.0,194463.0,Wind,Operating,,1.0,631065600000.0,1989.0,,,N,,G-12,"W2646, W2647, W2648, W2649, W2635",Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.55066184,33.91671914,248.43984375,,,0.44723878,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,230480b2-ec26-4dd2-85db-888657d09722
1399,W0450,"Mountain View I, Mountain View I&2 [1], Mountain View Power Project I",Mtn. View I,44.4,133129.73,133130.0,Wind,Operating,,1.0,985392000000.0,2001.0,,,N,,G-12,W808,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.57320401,33.92299809,281.39767472,,,0.34135057,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,b9b9d3ec-724f-4ba9-bbce-dc56fe67df07
1400,W0451,Mountain View I&2 [2]; Mountain View Power Project II,Mtn. View II,22.2,64355.12,64355.0,Wind,Operating,,1.0,1000684800000.0,2001.0,,,N,,G-12,W809,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.57371409,33.91698602,259.04596972,,,0.33001752,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,7f11609e-321b-4f1d-807e-e3852b6115ac
1401,W0364,Dillon Wind; Dillon Wind LLC; Dillon 1 Wind Project; Dillon Wind Project  Area 1,Dillon,45.0,146855.45,146855.0,Wind,Operating,,1.0,1208476800000.0,2008.0,,,N,,G-12,W728,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.58737408,33.93855016,358.73061132,,,0.37152145,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,f9f07950-ffd9-4215-b76e-050b1022c50f
1402,W0413,"WKN Wagner; WKN Wagner, LLC; Wagner Wind, Wkn Wagner, LLC",Wagner Wind,6.0,13775.68,13776.0,Wind,Operating,,1.0,1375142400000.0,2013.0,,,N,,G-12,W3255,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.55583566,33.9097061,231.62513275,,,0.26138434,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,945ecb60-a5b1-4216-b57a-9f595b5ce43b
1416,W0292,NAWP Inc. - 6087; Altech III - Unit 2 ; Altech III,Altech III,25.15,9160.26,9160.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,W749,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,White Water,Senate District 28,Assembly District 42,Congressional District 36,35-40%,39.0,,,"<a href="""">Google Earth</a>",,-116.73624295,33.91282924,450.85824556,,,0.04146342,,,cecgis,1581101982706,cecgis,1581101982706,7b6a3c32-2559-44c1-a506-e0e26921a366
1422,W0401,Robertson's Ready-Mix; Foundation RRM North - Foundation RRM North; Foundation RRM South; Foundation RRM Cabazon North & South,Robertson's Ready-Mix,2.0,9589.15,9589.0,Wind,Operating,,1.0,1354320000000.0,2012.0,,,N,,G-12,"W3213, W3214",Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Cabazon,Senate District 23,Assembly District 42,Congressional District 36,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-116.81463778,33.91711069,578.17529457,,,0.54582195,66.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,146c89b4-c2e4-410a-882c-9d57bd3d831d
1423,W0402,Foundation NWNA Cabazon; Foundation NWNA Cabazon,Nestle Waters,3.24,13165.28,13165.0,Wind,Operating,,1.0,1354320000000.0,2012.0,,,N,,G-12,W3209,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,South Coast,Cabazon,Senate District 23,Assembly District 42,Congressional District 36,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-116.75168386,33.91774384,488.21652608,,,0.46257646,66.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,f33c0ace-ab96-477b-92f9-b196c7db9444
1546,W0316, ,S & L Ranch,0.05,,,Wind,Operating,,,,,,,N,,E-11,,Kern,CA,,1.0,0.0,,,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,San Joaquin Valley Air Pollution Control District,San Joaquin Valley,Frazier Mountain,Senate District 16,Assembly District 34,Congressional District 23,10-15%,13.0,,,"<a href="""">Google Earth</a>",,-118.93150292,34.82372763,1376.01960983,,,,63.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,68af6a5d-d979-43d2-98ce-679beba0a31d
1552,W0289,"ESI Energy  Inc - 6065; Sky River LLC; Wilderness I - Sky River Partnership; Sky River Partnership (Wilderness I & II); Esi Energy, Inc. - 6065, 6066, 6067; Sky River LLC",Sky River,70.65,120274.8,120275.0,Wind,Operating,,1.0,1355184000000.0,2012.0,,,N,,F-10,"W529, W530, W531",Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cross Mountain,Senate District 16,Assembly District 34,Congressional District 23,55-60%,58.0,,,"<a href="""">Google Earth</a>",,-118.24602709,35.26362838,1512.8576515,,,0.19380763,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,fe0642b5-0f07-4c1e-a28d-e4b577c46f79
1553,W0414,North Sky River; North Sky River Wind Project; North Sky River - Phase I,North Sky River,162.0,459332.71,459333.0,Wind,Operating,,1.0,1356307200000.0,2012.0,,,N,,F-10,W3206,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cross Mountain,Senate District 16,Assembly District 34,Congressional District 23,55-60%,58.0,,,"<a href="""">Google Earth</a>",,-118.18047568,35.3502891,1312.15930176,,,0.32279017,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,8e3bc2a7-ee9d-47c8-b263-f3aa854ed5e2
1560,W0368,"Pine Tree Wind; Pine Tree Wind Power Project; Pine Tree Wind Farm, Pine Tree I",Pine Tree Wind,135.0,291923.0,285189.0,Wind,Operating,,1.0,1246406400000.0,2009.0,,,N,,F-10,W2178,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Cache Peak,Senate District 16,Assembly District 34,Congressional District 23,55-60%,58.0,,,"<a href="""">Google Earth</a>",,-118.17989174,35.24705448,1342.18982587,,,0.24049535,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,468f9876-33a6-4bd1-99d7-6cedb091738a
1567,W0271,"Wind Stream Operations 6039, Victory Garden (Tehachapi); VG # 1 - AES Tehachapi Wind, LLC (VG # I); Enron Wind Systems, LLC (VG #1); Zond Systems, Inc. - 6039",Wind Stream 6039,6.34,8248.46,8248.0,Wind,Operating,,1.0,444441600000.0,1984.0,,,N,,F-10,W499,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.38259459,35.06874924,1511.85127399,,,0.14810410000000002,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,88273d6b-14f2-4094-bb0a-0ce870fdf08e
1568,W0272,"Wind Stream Operations 6040, Victory Garden (Tehachapi); VG # 2 - AES Tehachapi Wind, LLC (VG # 2); Enron Wind Systems, LLC (VG #2); Zond Systems, Inc. - 6040",Wind Stream 6040,6.66,8493.9,8494.0,Wind,Operating,,1.0,462844800000.0,1984.0,,,N,,F-10,W500,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.38435001,35.07050676,1493.43505929,,,0.14519301,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,985b5e21-aeb8-4842-9937-9e29b2b08ca9
1569,W0273,"Wind Stream Operations 6041, Victory Garden (Tehachapi); VG # 3 - AES Tehachapi Wind, LLC (VG # 3); Enron Wind Systems, LLC (VG #3); Zond Systems, Inc. - 6041",Wind Stream 6041,4.5,5463.61,5464.0,Wind,Operating,,1.0,470707200000.0,1984.0,,,N,,F-10,W501,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.37764505,35.07402436,1496.82936223,,,0.13823113,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,4a955c3d-8f74-4e64-abd7-c94d6cd129af
1570,W0284,"Tehachapi Wind Resource I; Calwind Resources Inc.; Calwind Resources Inc. (6365); Calwind Resources, Inc. I, Tehachapi Wind Resource I; Calwind Wind Resource I
",Wind Resource I,8.71,14336.91,14337.0,Wind,Operating,,1.0,1332547200000.0,2012.0,,,N,,F-10,W519,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.39145970000001,35.05966183,1499.16402494,,,0.1873906,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,24d2b535-2346-47ce-9308-9f3f12d6e5f0
1572,W0304,"Victory Garden Phase IV LLC; VG # IV - Victory Garden Phase IV Partner - 6102, 6103, & 6104; Victory Garden Phase IV Partner - 602, 603, 6104; Victory Gardens IV; Victory Garden Phase IV Partner - 6103",Victory Gardens IV,20.69,29013.5,29014.0,Wind,Operating,,1.0,473385600000.0,1985.0,,,N,,F-10,"W525, W526, W527",Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.38466625,35.06623186,1530.23771554,,,0.15964479999999998,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,73045355-41c2-44ff-8cbd-d048d7c172fe
1575,W0429,Helzel & Schwarzhoff 88 Wind Farm; Seawest Industries Inc,Helzel & Schwarzhoff 88,1.8,,,Wind,Operating,,1.0,441072000000.0,1983.0,,,N,,F-10,,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.39411232,35.09056144,1330.2701154000001,,,,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,cbf4afae-3214-4032-83e0-3b84d9f693fa
1576,W0442,Alta 11,Alta XI,89.65,261519.29,261519.0,Wind,Operating,,1.0,631065600000.0,1989.0,,,N,,F-10,W3538,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.39211170000002,35.06712918,1503.54320249,,,0.33209369,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,aba2f587-cab2-49fc-a40b-f78cd60c607f
1577,W0310,"AES Tehachapi Wind - Zond Systems  Inc - Northwind; Northwind - AES Tehachapi Wind, LLC (Northwind); Enron Wind Systems, LLC (Northwind); Zond Systems, Inc. - Northwind; AES Tehachapi Wind, LLC. (Northwind)",Wind Stream 6111,6.32,7371.13,7371.0,Wind,Operating,,1.0,378691200000.0,1982.0,,,N,,F-10,W505,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.38475587,35.08652809,1364.31874904,,,0.13277521,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,321a58fd-299f-4fa0-8288-797a4c4555b2
1578,W0449,Terra-Gen Wind LLC,Terra - Gen VG,7.41,11114.0,11114.0,Wind,Operating,,1.0,378691200000.0,1982.0,,,N,,F-10,,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Tehachapi South,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.38361471,35.09824394,1264.37565352,,,0.17074966,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,ab65efb0-1f74-4ee0-962a-3c4430367d86
1579,W0259,Mogul Energy Corp; Mogul Energy Partnership I,Mogul Energy,4.0,0.0,,Wind,Operating,,1.0,393724800000.0,1982.0,,,N,,F-10,W493,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.27893624,35.04329443,1071.52623773,,,,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,e4a806d3-349d-4212-91c2-6678ed1347b8
1580,W0262,Windland Inc; Windland; Pacific Wind - Phase 1; Boxcar I - Boxcar I & II Power Purchase Contract Trust; Boxcar I Power Purchase Contract Trst; Windland Inc Boxcar I,Windland Boxcar I,7.46,14376.11,14376.0,Wind,Operating,,1.0,409968000000.0,1982.0,,,N,,F-10,W412,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.36023179,35.0535877,1277.82155956,,,0.21938499,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,a5827559-46a7-4ca3-96fb-0b0831f0be2e
1581,W0265,"Ridgetop Energy (II); Ridgetop; Ridgetop Energy, LLC (I); Ridgetop Energy, LLC; Ridgetop; Cannon Energy Corp",Ridgetop Energy II,46.86,137759.9,137760.0,Wind,Operating,,1.0,441676800000.0,1983.0,,,N,,F-10,W406,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.3183638,35.07046526,1367.72085529,,,0.33467905,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,f7a4cc84-e524-4c7a-975f-2825a218e858
1582,W0270,Terra-Gen Mojave Windfarms; TPC Windfarms LLC; Tehachapi Power Purchase Contract Trust; Tehachapi  Power Purchase Trust; TPC Wind Farms - Tehachapi Power Purchase Trust,Terra - Gen Mojave,28.28,64438.78,64439.0,Wind,Operating,,1.0,378691200000.0,1982.0,,,N,,F-10,W498,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.26277706,35.04496061,1021.84641546,,,0.25940423,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,af7bc7c4-925d-41e7-a5ff-f36fdeb5e2d5
1583,W0275,"85A; 85-A; AES Tehachapi Wind, LLC; Zond Wind Systems Partners; Series 85-A; Zond Systems, Inc. - 6043",85A,14.13,15642.47,15642.0,Wind,Operating,,1.0,473385600000.0,1985.0,,,N,,F-10,W503,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.33888352,35.10247949,1291.51562515,,,0.12602532,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,73c37345-9c7b-459d-9a1b-d54831ae000f
1584,W0276,"85B; 85-B; AES Tehachapi Wind, LLC; Zond Wind Systems Partners; Series 85-B; Zond Systems, Inc. - 6044",85B,21.15,18639.8,18640.0,Wind,Operating,,1.0,473385600000.0,1985.0,,,N,,F-10,W504,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.33370428,35.1017029,1378.18627907,,,0.10033286,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,5b78150d-2c37-41bf-801a-d2b1f97c76b7
1586,W0285,"Windridge; Windridge Incorporated; Willow Wind, Windridge, Inc.; Windridge Project",Aero Energy,2.21,,,Wind,Operating,,1.0,378691200000.0,1982.0,,,N,,F-10,W520,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.34771189,35.05749382,1265.08600442,,,,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,0216d3c0-5817-49fd-abc2-350cf6f60a5b
1589,W0297,"Ridgetop Energy; Ridgetop Energy LLC; Ridgetop Energy, LLC (II); Cannon Energy Corp. - 6092; Cannon Energy Corp - 6092",Ridgetop Energy,28.5,45134.18,45134.0,Wind,Operating,,1.0,378691200000.0,1982.0,,,N,,F-10,W408,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.31390014,35.07066924,1370.06221123,,,0.18028792,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,536041a6-c233-45da-b3f1-1089648fcf54
1590,W0301,Windland; Pacific Wind - Phase 1; Boxcar I - Boxcar I & II Power Purchase Contract Trust; Boxcar II,Windland Boxcar II,7.81,16043.78,16044.0,Wind,Operating,,1.0,378691200000.0,1982.0,,,N,,F-10,W412,Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.35759526,35.04722235,1294.76845215,,,0.23386719,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,02e5539b-29ed-42a0-aa0b-de373041c937
1591,W0306,"Zond Systems  Inc- Monolith X; Terra-Gen 251 Wind LLC; Monolith X - Terra-Gen 251 Wind, LLC (Monolith X, XI, XII, XIII); Caithness 251 Wind, LLC  (Monolith X, XI, XII, XIII); Zond Systems, Inc. - Monolith X - XIII; Terra-Gen 251 Wind",Terra - Gen 251 ,16.91,21946.62,21947.0,Wind,Operating,,1.0,473385600000.0,1985.0,,,N,,F-10,"W395, W396, W397, W398",Kern,CA,0.0,1.0,0.0,WPRS,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.35598474,35.09254075,1422.43119622,,,0.14775399,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,a809446d-c574-4cd4-b67d-28a0fa945945
1593,W0308, ,Zond Monolith XII,6.7,,,Wind,Operating,,,,,,,N,,F-10,,Kern,CA,,1.0,0.0,QFER,Tehachapi,Big Creek / Ventura,,Southern California Edison,IOU,CALISO,Kern Air Pollution Control District,Mojave Desert,Monolith,Senate District 16,Assembly District 34,Congressional District 23,70-75%,71.0,,,"<a href="""">Google Earth</a>",,-118.34833582,35.08717081,1473.32550812,,,,96.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,49966be5-d596-43e6-89e4-2e9d3ad11a75
